year_month,ods_code,vmp_snomed_code,vmp_product_name,total_quantity
2019-03-01,RM2,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,4.0
2019-03-01,RM3,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,96.0
2019-03-01,RMP,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,4.0
2019-03-01,RN3,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,20.0
2019-03-01,RN5,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,100.0
2019-03-01,RNA,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,268.0
2019-03-01,RNS,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,4.0
2019-03-01,RNZ,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,88.0
2019-03-01,RP4,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,228.0
2019-03-01,RP5,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,28.0
2019-03-01,RPY,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,6.0
2019-03-01,RQ3,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,8.0
2019-03-01,RQ6,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,188.0
2019-03-01,RQ8,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,64.0
2019-03-01,RQM,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,128.0
2019-03-01,RQW,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,4.0
2019-03-01,RR1,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,8.0
2019-03-01,RR7,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,12.0
2019-03-01,RR8,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,244.0
2019-03-01,RRF,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,256.0
2019-03-01,RRK,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,80.0
2019-03-01,RRV,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,728.0
2019-03-01,RTD,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,84.0
2019-03-01,RTE,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,108.0
2019-03-01,RTF,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,68.0
2019-03-01,RTH,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,104.0
2019-03-01,RTK,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,20.0
2019-03-01,RTP,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,36.0
2019-03-01,RTR,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,108.0
2019-03-01,RTX,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,112.8
2019-03-01,RVJ,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,52.0
2019-03-01,RVV,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,148.0
2019-03-01,RVW,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,4.0
2019-03-01,RVY,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,24.0
2019-03-01,RW3,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,480.0
2019-03-01,RW6,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,232.0
2019-03-01,RWA,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,32.0
2019-03-01,RWD,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,200.0
2019-03-01,RWE,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,24.0
2019-03-01,RWF,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,168.0
2019-03-01,RWJ,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,128.0
2019-03-01,RWP,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,56.0
2019-03-01,RWY,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,76.0
2019-03-01,RX1,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,16.0
2019-03-01,RXC,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,204.0
2019-03-01,RXF,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,88.0
2019-03-01,RXH,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,28.0
2019-03-01,RXK,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,200.0
2019-03-01,RXL,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,144.0
2019-03-01,RXP,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,204.0
2019-03-01,RXR,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,16.0
2019-03-01,RYJ,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,48.0
2019-03-01,RYR,16102111000001109,Tocilizumab 80mg/4ml solution for infusion vials,80.0
2019-03-01,R1E,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,126.0
2019-03-01,R1F,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,46.8
2019-03-01,R1H,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,381.6
2019-03-01,R1K,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RA7,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,72.0
2019-03-01,RA9,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,54.0
2019-03-01,RAE,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,93.6
2019-03-01,RAJ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,50.4
2019-03-01,RAL,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,300.6
2019-03-01,RAN,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,10.8
2019-03-01,RAP,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,45.9
2019-03-01,RAS,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,54.0
2019-03-01,RAX,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,18.0
2019-03-01,RBD,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,50.4
2019-03-01,RBK,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,30.6
2019-03-01,RBL,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,72.0
2019-03-01,RBN,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,32.4
2019-03-01,RBS,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,5.4
2019-03-01,RBZ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,50.4
2019-03-01,RC1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,25.2
2019-03-01,RC9,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,50.4
2019-03-01,RCB,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RCD,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RCF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,75.6
2019-03-01,RCU,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,10.8
2019-03-01,RCX,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,14.4
2019-03-01,RD1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,115.2
2019-03-01,RD3,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,25.2
2019-03-01,RD8,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,18.0
2019-03-01,RDD,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RDU,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,189.0
2019-03-01,REM,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,162.0
2019-03-01,RF4,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,151.2
2019-03-01,RFF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,21.6
2019-03-01,RFR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,18.0
2019-03-01,RFS,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,36.0
2019-03-01,RGN,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,302.4
2019-03-01,RGQ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,194.4
2019-03-01,RGR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,57.6
2019-03-01,RGT,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,730.8
2019-03-01,RH8,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,93.6
2019-03-01,RHM,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,116.1
2019-03-01,RHQ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,262.8
2019-03-01,RHU,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,129.6
2019-03-01,RHW,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,133.2
2019-03-01,RJ1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,136.8
2019-03-01,RJ2,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,28.8
2019-03-01,RJ6,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,7.2
2019-03-01,RJ7,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,39.6
2019-03-01,RJC,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,28.8
2019-03-01,RJF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,46.8
2019-03-01,RJL,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,61.2
2019-03-01,RJN,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,28.8
2019-03-01,RJR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,198.0
2019-03-01,RJZ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,136.8
2019-03-01,RK5,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,180.0
2019-03-01,RK9,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,223.2
2019-03-01,RKB,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,3.6
2019-03-01,RKE,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,32.4
2019-03-01,RL1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,57.6
2019-03-01,RL4,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,190.8
2019-03-01,RLN,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,133.2
2019-03-01,RLQ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,79.2
2019-03-01,RLT,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,7.2
2019-03-01,RM1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,14.4
2019-03-01,RM2,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,28.8
2019-03-01,RM3,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,72.0
2019-03-01,RMP,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,25.2
2019-03-01,RN3,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,46.8
2019-03-01,RN5,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,97.2
2019-03-01,RNA,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,61.2
2019-03-01,RNL,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,82.8
2019-03-01,RNQ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,39.6
2019-03-01,RNS,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,97.2
2019-03-01,RNZ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,57.6
2019-03-01,RP4,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,18.0
2019-03-01,RP5,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,36.0
2019-03-01,RPA,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,295.2
2019-03-01,RPC,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,21.6
2019-03-01,RQ8,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,163.8
2019-03-01,RQM,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,122.4
2019-03-01,RQW,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RQX,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,14.4
2019-03-01,RR1,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,169.2
2019-03-01,RR7,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,64.8
2019-03-01,RR8,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,72.0
2019-03-01,RRF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,11.7
2019-03-01,RRV,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,117.0
2019-03-01,RTD,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,226.8
2019-03-01,RTE,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,111.6
2019-03-01,RTF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,82.8
2019-03-01,RTG,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,162.0
2019-03-01,RTH,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,90.0
2019-03-01,RTK,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,29.7
2019-03-01,RTP,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RTR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,18.0
2019-03-01,RVJ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,122.4
2019-03-01,RVR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,111.6
2019-03-01,RVV,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,147.6
2019-03-01,RVW,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,87.3
2019-03-01,RVY,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,25.2
2019-03-01,RW3,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,432.0
2019-03-01,RW6,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,64.8
2019-03-01,RWA,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,100.8
2019-03-01,RWD,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,154.8
2019-03-01,RWE,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,112.5
2019-03-01,RWF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,187.2
2019-03-01,RWG,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,201.6
2019-03-01,RWH,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,75.6
2019-03-01,RWJ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,37.8
2019-03-01,RWP,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,50.4
2019-03-01,RWW,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,36.0
2019-03-01,RWY,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,151.2
2019-03-01,RXC,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,104.4
2019-03-01,RXF,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,72.0
2019-03-01,RXH,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,93.6
2019-03-01,RXK,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,259.2
2019-03-01,RXL,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,79.2
2019-03-01,RXQ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,43.2
2019-03-01,RXR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,111.6
2019-03-01,RYJ,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,111.6
2019-03-01,RYR,24856911000001102,Tocilizumab 162mg/0.9ml solution for injection pre-filled syringes,1.8
2019-03-01,R1E,34742511000001107,Sarilumab 150mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RR8,34742511000001107,Sarilumab 150mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,R1H,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RA9,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RAE,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,-2.28
2019-03-01,RD1,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,REF,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RFF,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RGN,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RHM,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,9.12
2019-03-01,RHW,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,15.96
2019-03-01,RJC,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,4.56
2019-03-01,RJF,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,13.68
2019-03-01,RJL,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RJR,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RK9,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,9.12
2019-03-01,RL1,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RL4,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,4.56
2019-03-01,RNA,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RNQ,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,9.12
2019-03-01,RNZ,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RP5,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,27.36
2019-03-01,RQ8,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,11.4
2019-03-01,RR1,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,9.12
2019-03-01,RR8,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,18.24
2019-03-01,RTE,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,15.96
2019-03-01,RTF,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,4.56
2019-03-01,RTP,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RTX,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,6.84
2019-03-01,RVY,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RWA,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RWE,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RWP,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,20.52
2019-03-01,RWW,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,2.28
2019-03-01,RXK,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,13.68
2019-03-01,RYJ,34742711000001102,Sarilumab 200mg/1.14ml solution for injection pre-filled disposable devices,9.12
2019-03-01,RHM,34742811000001105,Sarilumab 200mg/1.14ml solution for injection pre-filled syringes,4.56
2019-03-01,RHU,34742811000001105,Sarilumab 200mg/1.14ml solution for injection pre-filled syringes,2.28
2019-03-01,RTF,34742811000001105,Sarilumab 200mg/1.14ml solution for injection pre-filled syringes,4.56
2019-03-01,RYR,34742811000001105,Sarilumab 200mg/1.14ml solution for injection pre-filled syringes,11.4
2019-03-01,R1E,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,61.2
2019-03-01,R1H,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RA2,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RA4,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RA7,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RAJ,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RAL,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,50.4
2019-03-01,RAS,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,RBL,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,14.4
2019-03-01,RBT,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,14.4
2019-03-01,RCU,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,REM,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,50.4
2019-03-01,RFF,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,RFR,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,32.4
2019-03-01,RGT,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,39.6
2019-03-01,RHM,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,21.6
2019-03-01,RHQ,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,28.8
2019-03-01,RJ1,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,14.4
2019-03-01,RJC,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RJR,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,64.8
2019-03-01,RJZ,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,115.2
2019-03-01,RL1,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,3.6
2019-03-01,RL4,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,18.0
2019-03-01,RM1,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,RN3,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,RNL,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,28.8
2019-03-01,RR1,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,18.0
2019-03-01,RR8,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,46.8
2019-03-01,RRF,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,1.8
2019-03-01,RTD,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,36.0
2019-03-01,RTE,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RTH,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RTR,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,61.2
2019-03-01,RVJ,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,61.2
2019-03-01,RW6,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,21.6
2019-03-01,RWD,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RWG,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RXF,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,10.8
2019-03-01,RXH,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,3.6
2019-03-01,RXL,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,28.8
2019-03-01,RYJ,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,7.2
2019-03-01,RYR,35431611000001103,Tocilizumab 162mg/0.9ml solution for injection pre-filled disposable devices,115.2
2019-04-01,R1F,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,70.0
2019-04-01,R1H,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,100.0
2019-04-01,R1K,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,40.0
2019-04-01,RA2,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,50.0
2019-04-01,RA3,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,60.0
2019-04-01,RA4,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,20.0
2019-04-01,RA7,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,450.0
2019-04-01,RA9,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,100.0
2019-04-01,RAE,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,380.0
2019-04-01,RAJ,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,100.0
2019-04-01,RAL,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,160.0
2019-04-01,RAS,16101911000001101,Tocilizumab 200mg/10ml solution for infusion vials,318.0
