"","year_month","ods_code","vmp_snomed_code","vmp_product_name","total_quantity"
"963",2019-05-01,"RM3","326874007","Methotrexate 2.5mg tablets",10733
"964",2019-05-01,"RMC","326874007","Methotrexate 2.5mg tablets",5429
"965",2019-05-01,"RMP","326874007","Methotrexate 2.5mg tablets",1646
"966",2019-05-01,"RMY","326874007","Methotrexate 2.5mg tablets",12
"967",2019-05-01,"RN3","326874007","Methotrexate 2.5mg tablets",4068
"968",2019-05-01,"RN5","326874007","Methotrexate 2.5mg tablets",911
"969",2019-05-01,"RN7","326874007","Methotrexate 2.5mg tablets",128
"970",2019-05-01,"RNA","326874007","Methotrexate 2.5mg tablets",3126
"971",2019-05-01,"RNL","326874007","Methotrexate 2.5mg tablets",492
"972",2019-05-01,"RNN","326874007","Methotrexate 2.5mg tablets",28
"973",2019-05-01,"RNQ","326874007","Methotrexate 2.5mg tablets",1158
"974",2019-05-01,"RNS","326874007","Methotrexate 2.5mg tablets",1107
"975",2019-05-01,"RNU","326874007","Methotrexate 2.5mg tablets",36
"976",2019-05-01,"RNZ","326874007","Methotrexate 2.5mg tablets",720
"977",2019-05-01,"RP4","326874007","Methotrexate 2.5mg tablets",988.08
"978",2019-05-01,"RP5","326874007","Methotrexate 2.5mg tablets",5281
"979",2019-05-01,"RP6","326874007","Methotrexate 2.5mg tablets",5564
"980",2019-05-01,"RPA","326874007","Methotrexate 2.5mg tablets",2486
"981",2019-05-01,"RPC","326874007","Methotrexate 2.5mg tablets",288
"982",2019-05-01,"RPG","326874007","Methotrexate 2.5mg tablets",761
"983",2019-05-01,"RPY","326874007","Methotrexate 2.5mg tablets",2597
"984",2019-05-01,"RQ3","326874007","Methotrexate 2.5mg tablets",1177
"985",2019-05-01,"RQ6","326874007","Methotrexate 2.5mg tablets",8816
"986",2019-05-01,"RQ8","326874007","Methotrexate 2.5mg tablets",2559
"987",2019-05-01,"RQM","326874007","Methotrexate 2.5mg tablets",8890
"988",2019-05-01,"RQW","326874007","Methotrexate 2.5mg tablets",130
"989",2019-05-01,"RQX","326874007","Methotrexate 2.5mg tablets",1106
"990",2019-05-01,"RQY","326874007","Methotrexate 2.5mg tablets",54
"991",2019-05-01,"RR1","326874007","Methotrexate 2.5mg tablets",8390
"992",2019-05-01,"RR7","326874007","Methotrexate 2.5mg tablets",2654
"993",2019-05-01,"RR8","326874007","Methotrexate 2.5mg tablets",13024
"994",2019-05-01,"RRE","326874007","Methotrexate 2.5mg tablets",3914
"995",2019-05-01,"RRF","326874007","Methotrexate 2.5mg tablets",1512
"996",2019-05-01,"RRJ","326874007","Methotrexate 2.5mg tablets",6
"997",2019-05-01,"RRK","326874007","Methotrexate 2.5mg tablets",17439
"998",2019-05-01,"RT1","326874007","Methotrexate 2.5mg tablets",28
"999",2019-05-01,"RT3","326874007","Methotrexate 2.5mg tablets",886
"1000",2019-05-01,"RT5","326874007","Methotrexate 2.5mg tablets",102
"1001",2019-05-01,"RTD","326874007","Methotrexate 2.5mg tablets",43551
"1002",2019-05-01,"RTE","326874007","Methotrexate 2.5mg tablets",660
"1003",2019-05-01,"RTF","326874007","Methotrexate 2.5mg tablets",5749
"1004",2019-05-01,"RTG","326874007","Methotrexate 2.5mg tablets",17299
"1005",2019-05-01,"RTH","326874007","Methotrexate 2.5mg tablets",484
"1006",2019-05-01,"RTK","326874007","Methotrexate 2.5mg tablets",56
"1007",2019-05-01,"RTP","326874007","Methotrexate 2.5mg tablets",4386
"1008",2019-05-01,"RTR","326874007","Methotrexate 2.5mg tablets",4170
"1009",2019-05-01,"RTX","326874007","Methotrexate 2.5mg tablets",2117
"1010",2019-05-01,"RV3","326874007","Methotrexate 2.5mg tablets",101
"1011",2019-05-01,"RV5","326874007","Methotrexate 2.5mg tablets",36
"1012",2019-05-01,"RV9","326874007","Methotrexate 2.5mg tablets",15
"1013",2019-05-01,"RVJ","326874007","Methotrexate 2.5mg tablets",237
"1014",2019-05-01,"RVR","326874007","Methotrexate 2.5mg tablets",2806
"1015",2019-05-01,"RVV","326874007","Methotrexate 2.5mg tablets",183
"1016",2019-05-01,"RVW","326874007","Methotrexate 2.5mg tablets",1974
"1017",2019-05-01,"RVY","326874007","Methotrexate 2.5mg tablets",3180
"1018",2019-05-01,"RW1","326874007","Methotrexate 2.5mg tablets",300
"1019",2019-05-01,"RW3","326874007","Methotrexate 2.5mg tablets",5023
"1020",2019-05-01,"RW5","326874007","Methotrexate 2.5mg tablets",40
"1021",2019-05-01,"RW6","326874007","Methotrexate 2.5mg tablets",5004
"1022",2019-05-01,"RWA","326874007","Methotrexate 2.5mg tablets",965
"1023",2019-05-01,"RWD","326874007","Methotrexate 2.5mg tablets",6697
"1024",2019-05-01,"RWE","326874007","Methotrexate 2.5mg tablets",10902
"1025",2019-05-01,"RWF","326874007","Methotrexate 2.5mg tablets",527
"1026",2019-05-01,"RWG","326874007","Methotrexate 2.5mg tablets",3367
"1027",2019-05-01,"RWH","326874007","Methotrexate 2.5mg tablets",2517
"1028",2019-05-01,"RWJ","326874007","Methotrexate 2.5mg tablets",1618
"1029",2019-05-01,"RWK","326874007","Methotrexate 2.5mg tablets",38
"1030",2019-05-01,"RWP","326874007","Methotrexate 2.5mg tablets",806
"1031",2019-05-01,"RWW","326874007","Methotrexate 2.5mg tablets",2037
"1032",2019-05-01,"RWX","326874007","Methotrexate 2.5mg tablets",79
"1033",2019-05-01,"RWY","326874007","Methotrexate 2.5mg tablets",8939
"1034",2019-05-01,"RX1","326874007","Methotrexate 2.5mg tablets",3574
"1035",2019-05-01,"RX2","326874007","Methotrexate 2.5mg tablets",48
"1036",2019-05-01,"RX3","326874007","Methotrexate 2.5mg tablets",4
"1037",2019-05-01,"RX4","326874007","Methotrexate 2.5mg tablets",15
"1038",2019-05-01,"RXA","326874007","Methotrexate 2.5mg tablets",8
"1039",2019-05-01,"RXC","326874007","Methotrexate 2.5mg tablets",58
"1040",2019-05-01,"RXE","326874007","Methotrexate 2.5mg tablets",65
"1041",2019-05-01,"RXF","326874007","Methotrexate 2.5mg tablets",9357
"1042",2019-05-01,"RXH","326874007","Methotrexate 2.5mg tablets",3154
"1043",2019-05-01,"RXK","326874007","Methotrexate 2.5mg tablets",171
"1044",2019-05-01,"RXL","326874007","Methotrexate 2.5mg tablets",369
"1045",2019-05-01,"RXM","326874007","Methotrexate 2.5mg tablets",24
"1046",2019-05-01,"RXN","326874007","Methotrexate 2.5mg tablets",3720
"1047",2019-05-01,"RXP","326874007","Methotrexate 2.5mg tablets",33
"1048",2019-05-01,"RXQ","326874007","Methotrexate 2.5mg tablets",2971
"1049",2019-05-01,"RXR","326874007","Methotrexate 2.5mg tablets",5609
"1050",2019-05-01,"RXV","326874007","Methotrexate 2.5mg tablets",68
"1051",2019-05-01,"RXW","326874007","Methotrexate 2.5mg tablets",342
"1052",2019-05-01,"RXY","326874007","Methotrexate 2.5mg tablets",57
"1053",2019-05-01,"RY3","326874007","Methotrexate 2.5mg tablets",72
"1054",2019-05-01,"RY4","326874007","Methotrexate 2.5mg tablets",24
"1055",2019-05-01,"RYG","326874007","Methotrexate 2.5mg tablets",36
"1056",2019-05-01,"RYJ","326874007","Methotrexate 2.5mg tablets",16330
"1057",2019-05-01,"RYR","326874007","Methotrexate 2.5mg tablets",440
"1058",2019-05-01,"RYW","326874007","Methotrexate 2.5mg tablets",32
"1059",2019-05-01,"RYY","326874007","Methotrexate 2.5mg tablets",48
"1060",2019-05-01,"TAH","326874007","Methotrexate 2.5mg tablets",40
"1061",2019-05-01,"R1F","326875008","Methotrexate 10mg tablets",12
"1062",2019-05-01,"RA7","326875008","Methotrexate 10mg tablets",64
"1063",2019-05-01,"RBA","326875008","Methotrexate 10mg tablets",33
"1064",2019-05-01,"RBD","326875008","Methotrexate 10mg tablets",6
"1065",2019-05-01,"RC9","326875008","Methotrexate 10mg tablets",88
"1066",2019-05-01,"RCU","326875008","Methotrexate 10mg tablets",260
"1067",2019-05-01,"RD8","326875008","Methotrexate 10mg tablets",12
"1068",2019-05-01,"RDE","326875008","Methotrexate 10mg tablets",60
"1069",2019-05-01,"RDU","326875008","Methotrexate 10mg tablets",13
"1070",2019-05-01,"REF","326875008","Methotrexate 10mg tablets",28
"1071",2019-05-01,"RGN","326875008","Methotrexate 10mg tablets",100
"1072",2019-05-01,"RGQ","326875008","Methotrexate 10mg tablets",8
"1073",2019-05-01,"RGR","326875008","Methotrexate 10mg tablets",28
"1074",2019-05-01,"RGT","326875008","Methotrexate 10mg tablets",58
"1075",2019-05-01,"RH8","326875008","Methotrexate 10mg tablets",45
"1076",2019-05-01,"RHW","326875008","Methotrexate 10mg tablets",114
"1077",2019-05-01,"RK9","326875008","Methotrexate 10mg tablets",26
"1078",2019-05-01,"RM1","326875008","Methotrexate 10mg tablets",48
"1079",2019-05-01,"RN3","326875008","Methotrexate 10mg tablets",16
"1080",2019-05-01,"RN5","326875008","Methotrexate 10mg tablets",8
"1081",2019-05-01,"RNS","326875008","Methotrexate 10mg tablets",71
"1082",2019-05-01,"RP4","326875008","Methotrexate 10mg tablets",2582
"1083",2019-05-01,"RR8","326875008","Methotrexate 10mg tablets",361
"1084",2019-05-01,"RTE","326875008","Methotrexate 10mg tablets",11
"1085",2019-05-01,"RTH","326875008","Methotrexate 10mg tablets",59
"1086",2019-05-01,"RW3","326875008","Methotrexate 10mg tablets",180
"1087",2019-05-01,"RWE","326875008","Methotrexate 10mg tablets",263
"1088",2019-05-01,"RX1","326875008","Methotrexate 10mg tablets",212
"1089",2019-05-01,"RXR","326875008","Methotrexate 10mg tablets",16
"1090",2019-05-01,"RYJ","326875008","Methotrexate 10mg tablets",2
"1091",2019-05-01,"RYR","326875008","Methotrexate 10mg tablets",12
"1092",2019-05-01,"RYW","326875008","Methotrexate 10mg tablets",6
"1093",2019-06-01,"R1A","326874007","Methotrexate 2.5mg tablets",79
"1094",2019-06-01,"R1C","326874007","Methotrexate 2.5mg tablets",1685
"1095",2019-06-01,"R1D","326874007","Methotrexate 2.5mg tablets",44
"1096",2019-06-01,"R1F","326874007","Methotrexate 2.5mg tablets",113
"1097",2019-06-01,"R1H","326874007","Methotrexate 2.5mg tablets",14963
"1098",2019-06-01,"R1K","326874007","Methotrexate 2.5mg tablets",17867
"1099",2019-06-01,"R1L","326874007","Methotrexate 2.5mg tablets",125
"1100",2019-06-01,"RA2","326874007","Methotrexate 2.5mg tablets",1100
"1101",2019-06-01,"RA3","326874007","Methotrexate 2.5mg tablets",538
"1102",2019-06-01,"RA4","326874007","Methotrexate 2.5mg tablets",1131
"1103",2019-06-01,"RA7","326874007","Methotrexate 2.5mg tablets",6723
"1104",2019-06-01,"RA9","326874007","Methotrexate 2.5mg tablets",3436
"1105",2019-06-01,"RAE","326874007","Methotrexate 2.5mg tablets",6558
"1106",2019-06-01,"RAJ","326874007","Methotrexate 2.5mg tablets",1027
"1107",2019-06-01,"RAL","326874007","Methotrexate 2.5mg tablets",22474
"1108",2019-06-01,"RAN","326874007","Methotrexate 2.5mg tablets",789
"1109",2019-06-01,"RAP","326874007","Methotrexate 2.5mg tablets",1192
"1110",2019-06-01,"RAS","326874007","Methotrexate 2.5mg tablets",1609
"1111",2019-06-01,"RAT","326874007","Methotrexate 2.5mg tablets",38
"1112",2019-06-01,"RAX","326874007","Methotrexate 2.5mg tablets",2287
"1113",2019-06-01,"RBA","326874007","Methotrexate 2.5mg tablets",170
"1114",2019-06-01,"RBD","326874007","Methotrexate 2.5mg tablets",60
"1115",2019-06-01,"RBK","326874007","Methotrexate 2.5mg tablets",174
"1116",2019-06-01,"RBL","326874007","Methotrexate 2.5mg tablets",594
"1117",2019-06-01,"RBN","326874007","Methotrexate 2.5mg tablets",5989
"1118",2019-06-01,"RBQ","326874007","Methotrexate 2.5mg tablets",168
"1119",2019-06-01,"RBS","326874007","Methotrexate 2.5mg tablets",1364
"1120",2019-06-01,"RBT","326874007","Methotrexate 2.5mg tablets",1856
"1121",2019-06-01,"RBV","326874007","Methotrexate 2.5mg tablets",740
"1122",2019-06-01,"RBZ","326874007","Methotrexate 2.5mg tablets",135
"1123",2019-06-01,"RC1","326874007","Methotrexate 2.5mg tablets",40
"1124",2019-06-01,"RC9","326874007","Methotrexate 2.5mg tablets",125
"1125",2019-06-01,"RCB","326874007","Methotrexate 2.5mg tablets",3516
"1126",2019-06-01,"RCD","326874007","Methotrexate 2.5mg tablets",2691
"1127",2019-06-01,"RCF","326874007","Methotrexate 2.5mg tablets",844
"1128",2019-06-01,"RCU","326874007","Methotrexate 2.5mg tablets",2004
"1129",2019-06-01,"RCX","326874007","Methotrexate 2.5mg tablets",258
"1130",2019-06-01,"RD1","326874007","Methotrexate 2.5mg tablets",884
"1131",2019-06-01,"RD3","326874007","Methotrexate 2.5mg tablets",2039
"1132",2019-06-01,"RD8","326874007","Methotrexate 2.5mg tablets",1066
"1133",2019-06-01,"RDD","326874007","Methotrexate 2.5mg tablets",4680
"1134",2019-06-01,"RDE","326874007","Methotrexate 2.5mg tablets",895
"1135",2019-06-01,"RDU","326874007","Methotrexate 2.5mg tablets",619
"1136",2019-06-01,"RDY","326874007","Methotrexate 2.5mg tablets",27
"1137",2019-06-01,"RDZ","326874007","Methotrexate 2.5mg tablets",537
"1138",2019-06-01,"RE9","326874007","Methotrexate 2.5mg tablets",8
"1139",2019-06-01,"REF","326874007","Methotrexate 2.5mg tablets",349
"1140",2019-06-01,"REM","326874007","Methotrexate 2.5mg tablets",6520
"1141",2019-06-01,"REN","326874007","Methotrexate 2.5mg tablets",170
"1142",2019-06-01,"RET","326874007","Methotrexate 2.5mg tablets",309
"1143",2019-06-01,"RF4","326874007","Methotrexate 2.5mg tablets",1431
"1144",2019-06-01,"RFF","326874007","Methotrexate 2.5mg tablets",7140
"1145",2019-06-01,"RFR","326874007","Methotrexate 2.5mg tablets",2527
"1146",2019-06-01,"RFS","326874007","Methotrexate 2.5mg tablets",4127
"1147",2019-06-01,"RGN","326874007","Methotrexate 2.5mg tablets",4007
"1148",2019-06-01,"RGP","326874007","Methotrexate 2.5mg tablets",265
"1149",2019-06-01,"RGQ","326874007","Methotrexate 2.5mg tablets",1905
"1150",2019-06-01,"RGR","326874007","Methotrexate 2.5mg tablets",1161
"1151",2019-06-01,"RGT","326874007","Methotrexate 2.5mg tablets",1355
"1152",2019-06-01,"RH5","326874007","Methotrexate 2.5mg tablets",70
"1153",2019-06-01,"RH8","326874007","Methotrexate 2.5mg tablets",1075
"1154",2019-06-01,"RHA","326874007","Methotrexate 2.5mg tablets",10
"1155",2019-06-01,"RHM","326874007","Methotrexate 2.5mg tablets",3960
"1156",2019-06-01,"RHQ","326874007","Methotrexate 2.5mg tablets",16668
"1157",2019-06-01,"RHU","326874007","Methotrexate 2.5mg tablets",3958
"1158",2019-06-01,"RHW","326874007","Methotrexate 2.5mg tablets",1209
"1159",2019-06-01,"RJ1","326874007","Methotrexate 2.5mg tablets",21462
"1160",2019-06-01,"RJ2","326874007","Methotrexate 2.5mg tablets",4258
"1161",2019-06-01,"RJ6","326874007","Methotrexate 2.5mg tablets",5225
"1162",2019-06-01,"RJ7","326874007","Methotrexate 2.5mg tablets",2775
"1163",2019-06-01,"RJC","326874007","Methotrexate 2.5mg tablets",10680
"1164",2019-06-01,"RJE","326874007","Methotrexate 2.5mg tablets",2952
"1165",2019-06-01,"RJF","326874007","Methotrexate 2.5mg tablets",6418
"1166",2019-06-01,"RJL","326874007","Methotrexate 2.5mg tablets",2276
"1167",2019-06-01,"RJN","326874007","Methotrexate 2.5mg tablets",278
"1168",2019-06-01,"RJR","326874007","Methotrexate 2.5mg tablets",381
"1169",2019-06-01,"RJZ","326874007","Methotrexate 2.5mg tablets",13551
"1170",2019-06-01,"RK5","326874007","Methotrexate 2.5mg tablets",1273
"1171",2019-06-01,"RK9","326874007","Methotrexate 2.5mg tablets",1659
"1172",2019-06-01,"RKB","326874007","Methotrexate 2.5mg tablets",5478
"1173",2019-06-01,"RKE","326874007","Methotrexate 2.5mg tablets",2812
"1174",2019-06-01,"RKL","326874007","Methotrexate 2.5mg tablets",18
"1175",2019-06-01,"RL1","326874007","Methotrexate 2.5mg tablets",730
"1176",2019-06-01,"RL4","326874007","Methotrexate 2.5mg tablets",6069
"1177",2019-06-01,"RLN","326874007","Methotrexate 2.5mg tablets",11763
"1178",2019-06-01,"RLQ","326874007","Methotrexate 2.5mg tablets",509
"1179",2019-06-01,"RLT","326874007","Methotrexate 2.5mg tablets",3941
"1180",2019-06-01,"RM1","326874007","Methotrexate 2.5mg tablets",2556
"1181",2019-06-01,"RM2","326874007","Methotrexate 2.5mg tablets",1160
"1182",2019-06-01,"RM3","326874007","Methotrexate 2.5mg tablets",9568
"1183",2019-06-01,"RMC","326874007","Methotrexate 2.5mg tablets",5740
"1184",2019-06-01,"RMP","326874007","Methotrexate 2.5mg tablets",1222
"1185",2019-06-01,"RMY","326874007","Methotrexate 2.5mg tablets",12
"1186",2019-06-01,"RN3","326874007","Methotrexate 2.5mg tablets",5066
"1187",2019-06-01,"RN5","326874007","Methotrexate 2.5mg tablets",1069
"1188",2019-06-01,"RN7","326874007","Methotrexate 2.5mg tablets",147
"1189",2019-06-01,"RNA","326874007","Methotrexate 2.5mg tablets",2846
"1190",2019-06-01,"RNL","326874007","Methotrexate 2.5mg tablets",467
"1191",2019-06-01,"RNQ","326874007","Methotrexate 2.5mg tablets",958
"1192",2019-06-01,"RNS","326874007","Methotrexate 2.5mg tablets",724
"1193",2019-06-01,"RNU","326874007","Methotrexate 2.5mg tablets",-55
"1194",2019-06-01,"RNZ","326874007","Methotrexate 2.5mg tablets",644
"1195",2019-06-01,"RP4","326874007","Methotrexate 2.5mg tablets",2134.08
"1196",2019-06-01,"RP5","326874007","Methotrexate 2.5mg tablets",5025
"1197",2019-06-01,"RP6","326874007","Methotrexate 2.5mg tablets",5092
"1198",2019-06-01,"RPA","326874007","Methotrexate 2.5mg tablets",2500
"1199",2019-06-01,"RPC","326874007","Methotrexate 2.5mg tablets",99
"1200",2019-06-01,"RPG","326874007","Methotrexate 2.5mg tablets",980
"1201",2019-06-01,"RPY","326874007","Methotrexate 2.5mg tablets",2880
"1202",2019-06-01,"RQ3","326874007","Methotrexate 2.5mg tablets",744
"1203",2019-06-01,"RQ6","326874007","Methotrexate 2.5mg tablets",9689
"1204",2019-06-01,"RQ8","326874007","Methotrexate 2.5mg tablets",2145
"1205",2019-06-01,"RQM","326874007","Methotrexate 2.5mg tablets",9248
"1206",2019-06-01,"RQW","326874007","Methotrexate 2.5mg tablets",21
"1207",2019-06-01,"RQX","326874007","Methotrexate 2.5mg tablets",478
"1208",2019-06-01,"RR1","326874007","Methotrexate 2.5mg tablets",7572
"1209",2019-06-01,"RR7","326874007","Methotrexate 2.5mg tablets",2309
"1210",2019-06-01,"RR8","326874007","Methotrexate 2.5mg tablets",11988
"1211",2019-06-01,"RRE","326874007","Methotrexate 2.5mg tablets",3567
"1212",2019-06-01,"RRF","326874007","Methotrexate 2.5mg tablets",1812
"1213",2019-06-01,"RRJ","326874007","Methotrexate 2.5mg tablets",30
"1214",2019-06-01,"RRK","326874007","Methotrexate 2.5mg tablets",18827
"1215",2019-06-01,"RRP","326874007","Methotrexate 2.5mg tablets",21
"1216",2019-06-01,"RT1","326874007","Methotrexate 2.5mg tablets",38
"1217",2019-06-01,"RT3","326874007","Methotrexate 2.5mg tablets",922
"1218",2019-06-01,"RT5","326874007","Methotrexate 2.5mg tablets",78
"1219",2019-06-01,"RTD","326874007","Methotrexate 2.5mg tablets",33188
"1220",2019-06-01,"RTE","326874007","Methotrexate 2.5mg tablets",1051
"1221",2019-06-01,"RTF","326874007","Methotrexate 2.5mg tablets",6029
"1222",2019-06-01,"RTG","326874007","Methotrexate 2.5mg tablets",15630
"1223",2019-06-01,"RTH","326874007","Methotrexate 2.5mg tablets",676
"1224",2019-06-01,"RTK","326874007","Methotrexate 2.5mg tablets",10
"1225",2019-06-01,"RTP","326874007","Methotrexate 2.5mg tablets",3000
"1226",2019-06-01,"RTQ","326874007","Methotrexate 2.5mg tablets",24
"1227",2019-06-01,"RTR","326874007","Methotrexate 2.5mg tablets",6109
"1228",2019-06-01,"RTX","326874007","Methotrexate 2.5mg tablets",1826
"1229",2019-06-01,"RV3","326874007","Methotrexate 2.5mg tablets",126
"1230",2019-06-01,"RV5","326874007","Methotrexate 2.5mg tablets",20
"1231",2019-06-01,"RV9","326874007","Methotrexate 2.5mg tablets",12
"1232",2019-06-01,"RVJ","326874007","Methotrexate 2.5mg tablets",82
"1233",2019-06-01,"RVN","326874007","Methotrexate 2.5mg tablets",24
"1234",2019-06-01,"RVR","326874007","Methotrexate 2.5mg tablets",3009
"1235",2019-06-01,"RVV","326874007","Methotrexate 2.5mg tablets",183
"1236",2019-06-01,"RVW","326874007","Methotrexate 2.5mg tablets",2583
"1237",2019-06-01,"RVY","326874007","Methotrexate 2.5mg tablets",2525
"1238",2019-06-01,"RW1","326874007","Methotrexate 2.5mg tablets",188
"1239",2019-06-01,"RW3","326874007","Methotrexate 2.5mg tablets",5029
"1240",2019-06-01,"RW5","326874007","Methotrexate 2.5mg tablets",24
"1241",2019-06-01,"RW6","326874007","Methotrexate 2.5mg tablets",5625
"1242",2019-06-01,"RWA","326874007","Methotrexate 2.5mg tablets",823
"1243",2019-06-01,"RWD","326874007","Methotrexate 2.5mg tablets",6975
"1244",2019-06-01,"RWE","326874007","Methotrexate 2.5mg tablets",9974
"1245",2019-06-01,"RWF","326874007","Methotrexate 2.5mg tablets",634
"1246",2019-06-01,"RWG","326874007","Methotrexate 2.5mg tablets",3450
"1247",2019-06-01,"RWH","326874007","Methotrexate 2.5mg tablets",1961
"1248",2019-06-01,"RWJ","326874007","Methotrexate 2.5mg tablets",1496
"1249",2019-06-01,"RWK","326874007","Methotrexate 2.5mg tablets",20
"1250",2019-06-01,"RWP","326874007","Methotrexate 2.5mg tablets",635
"1251",2019-06-01,"RWR","326874007","Methotrexate 2.5mg tablets",20
"1252",2019-06-01,"RWW","326874007","Methotrexate 2.5mg tablets",1950
"1253",2019-06-01,"RWX","326874007","Methotrexate 2.5mg tablets",86
"1254",2019-06-01,"RWY","326874007","Methotrexate 2.5mg tablets",8762
"1255",2019-06-01,"RX1","326874007","Methotrexate 2.5mg tablets",3576
"1256",2019-06-01,"RX3","326874007","Methotrexate 2.5mg tablets",24
"1257",2019-06-01,"RXA","326874007","Methotrexate 2.5mg tablets",50
"1258",2019-06-01,"RXC","326874007","Methotrexate 2.5mg tablets",80
"1259",2019-06-01,"RXF","326874007","Methotrexate 2.5mg tablets",7405
"1260",2019-06-01,"RXH","326874007","Methotrexate 2.5mg tablets",2758
"1261",2019-06-01,"RXK","326874007","Methotrexate 2.5mg tablets",169
"1262",2019-06-01,"RXL","326874007","Methotrexate 2.5mg tablets",321
"1263",2019-06-01,"RXM","326874007","Methotrexate 2.5mg tablets",24
"1264",2019-06-01,"RXN","326874007","Methotrexate 2.5mg tablets",3121
"1265",2019-06-01,"RXP","326874007","Methotrexate 2.5mg tablets",36
"1266",2019-06-01,"RXQ","326874007","Methotrexate 2.5mg tablets",1980
"1267",2019-06-01,"RXR","326874007","Methotrexate 2.5mg tablets",4114
"1268",2019-06-01,"RXV","326874007","Methotrexate 2.5mg tablets",32
"1269",2019-06-01,"RXW","326874007","Methotrexate 2.5mg tablets",162
"1270",2019-06-01,"RXY","326874007","Methotrexate 2.5mg tablets",36
"1271",2019-06-01,"RY3","326874007","Methotrexate 2.5mg tablets",12
"1272",2019-06-01,"RYJ","326874007","Methotrexate 2.5mg tablets",17988
"1273",2019-06-01,"RYR","326874007","Methotrexate 2.5mg tablets",359
"1274",2019-06-01,"RYX","326874007","Methotrexate 2.5mg tablets",28
"1275",2019-06-01,"RYY","326874007","Methotrexate 2.5mg tablets",48
"1276",2019-06-01,"TAF","326874007","Methotrexate 2.5mg tablets",4
"1277",2019-06-01,"RA7","326875008","Methotrexate 10mg tablets",15
"1278",2019-06-01,"RBA","326875008","Methotrexate 10mg tablets",26
"1279",2019-06-01,"RBD","326875008","Methotrexate 10mg tablets",8
"1280",2019-06-01,"RC9","326875008","Methotrexate 10mg tablets",56
"1281",2019-06-01,"RCU","326875008","Methotrexate 10mg tablets",230
"1282",2019-06-01,"RD8","326875008","Methotrexate 10mg tablets",8
"1283",2019-06-01,"RDE","326875008","Methotrexate 10mg tablets",16
"1284",2019-06-01,"RDU","326875008","Methotrexate 10mg tablets",21
"1285",2019-06-01,"RGN","326875008","Methotrexate 10mg tablets",108
"1286",2019-06-01,"RGQ","326875008","Methotrexate 10mg tablets",24
"1287",2019-06-01,"RGT","326875008","Methotrexate 10mg tablets",87
"1288",2019-06-01,"RH8","326875008","Methotrexate 10mg tablets",47
"1289",2019-06-01,"RHW","326875008","Methotrexate 10mg tablets",13
"1290",2019-06-01,"RK9","326875008","Methotrexate 10mg tablets",4
"1291",2019-06-01,"RM1","326875008","Methotrexate 10mg tablets",42
"1292",2019-06-01,"RN3","326875008","Methotrexate 10mg tablets",30
"1293",2019-06-01,"RN5","326875008","Methotrexate 10mg tablets",8
"1294",2019-06-01,"RNS","326875008","Methotrexate 10mg tablets",9
"1295",2019-06-01,"RP4","326875008","Methotrexate 10mg tablets",5476
"1296",2019-06-01,"RR8","326875008","Methotrexate 10mg tablets",513
"1297",2019-06-01,"RTE","326875008","Methotrexate 10mg tablets",16
"1298",2019-06-01,"RTH","326875008","Methotrexate 10mg tablets",71
"1299",2019-06-01,"RW3","326875008","Methotrexate 10mg tablets",436
"1300",2019-06-01,"RWA","326875008","Methotrexate 10mg tablets",16
"1301",2019-06-01,"RWE","326875008","Methotrexate 10mg tablets",113
"1302",2019-06-01,"RX1","326875008","Methotrexate 10mg tablets",293
"1303",2019-06-01,"RXR","326875008","Methotrexate 10mg tablets",16
"1304",2019-06-01,"RYR","326875008","Methotrexate 10mg tablets",6
"1305",2019-07-01,"R1A","326874007","Methotrexate 2.5mg tablets",96
"1306",2019-07-01,"R1C","326874007","Methotrexate 2.5mg tablets",1237
"1307",2019-07-01,"R1F","326874007","Methotrexate 2.5mg tablets",71
"1308",2019-07-01,"R1H","326874007","Methotrexate 2.5mg tablets",17557
"1309",2019-07-01,"R1K","326874007","Methotrexate 2.5mg tablets",21654
"1310",2019-07-01,"R1L","326874007","Methotrexate 2.5mg tablets",21
"1311",2019-07-01,"RA2","326874007","Methotrexate 2.5mg tablets",1025
"1312",2019-07-01,"RA3","326874007","Methotrexate 2.5mg tablets",488
"1313",2019-07-01,"RA4","326874007","Methotrexate 2.5mg tablets",992
"1314",2019-07-01,"RA7","326874007","Methotrexate 2.5mg tablets",7661
"1315",2019-07-01,"RA9","326874007","Methotrexate 2.5mg tablets",4064
"1316",2019-07-01,"RAE","326874007","Methotrexate 2.5mg tablets",7093
"1317",2019-07-01,"RAJ","326874007","Methotrexate 2.5mg tablets",885
"1318",2019-07-01,"RAL","326874007","Methotrexate 2.5mg tablets",26963
"1319",2019-07-01,"RAN","326874007","Methotrexate 2.5mg tablets",532
"1320",2019-07-01,"RAP","326874007","Methotrexate 2.5mg tablets",1459
"1321",2019-07-01,"RAS","326874007","Methotrexate 2.5mg tablets",1805
"1322",2019-07-01,"RAT","326874007","Methotrexate 2.5mg tablets",84
"1323",2019-07-01,"RAX","326874007","Methotrexate 2.5mg tablets",4099
"1324",2019-07-01,"RBA","326874007","Methotrexate 2.5mg tablets",184
"1325",2019-07-01,"RBD","326874007","Methotrexate 2.5mg tablets",141
"1326",2019-07-01,"RBK","326874007","Methotrexate 2.5mg tablets",648
"1327",2019-07-01,"RBL","326874007","Methotrexate 2.5mg tablets",180
"1328",2019-07-01,"RBN","326874007","Methotrexate 2.5mg tablets",7837
