type,id,bnf_code,nm
amp,8353211000001104,0501060D0AAANAN,Clindamycin 75mg/5ml oral suspension (Drug Tariff Special Order)
amp,21557411000001104,1304000G0AACACA,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g cream (A A H Pharmaceuticals Ltd)"
amp,19354911000001107,1304000G0AACACA,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g cream (Alliance Healthcare (Distribution) Ltd)"
amp,28880611000001104,1304000G0AACACA,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g cream (Ennogen Healthcare Ltd)"
amp,18670711000001106,1304000G0AACACA,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g cream (Essential Generics Ltd)"
amp,24520511000001105,1304000G0AACACA,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g cream (Mawdsley-Brooks & Company Ltd)"
amp,21557611000001101,1304000G0AACBCB,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g ointment (A A H Pharmaceuticals Ltd)"
amp,19355111000001108,1304000G0AACBCB,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g ointment (Alliance Healthcare (Distribution) Ltd)"
amp,18670911000001108,1304000G0AACBCB,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g ointment (Essential Generics Ltd)"
amp,39846411000001105,1304000G0AACBCB,"Clobetasol 500microgram / Neomycin 5mg / Nystatin 100,000units/g ointment (Medihealth (Northern) Ltd)"
amp,35306911000001100,1304000H0AACACA,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000units/g cream (Special Order)"
amp,4496611000001107,0801020D0BBAAAA,Cosmegen Lyovac 500microgram powder for solution for injection vials (Recordati Rare Diseases UK Ltd)
amp,10140111000001107,0501070Y0BBAAAA,Cubicin 350mg powder for concentrate for solution for infusion vials (Merck Sharp & Dohme (UK) Ltd)
amp,10961511000001102,0501070Y0BBABAB,Cubicin 500mg powder for concentrate for solution for infusion vials (Merck Sharp & Dohme (UK) Ltd)
amp,13862111000001106,,Dalacin 2% cream (DE Pharmaceuticals)
amp,16155811000001104,,Dalacin 2% cream (Lexon (UK) Ltd)
amp,17340411000001102,,Dalacin 2% cream (Mawdsley-Brooks & Company Ltd)
amp,358511000001100,0702020E0BBAAAA,Dalacin 2% cream (Pfizer Ltd)
amp,37627811000001106,,Dalacin 2% cream (Pilsco Ltd)
amp,14219411000001104,,Dalacin 2% cream (Sigma Pharmaceuticals Plc)
amp,21500411000001106,,Dalacin 2% cream (Waymade Healthcare Plc)
amp,18572211000001109,,Dalacin C 150mg capsules (DE Pharmaceuticals)
amp,16155611000001103,,Dalacin C 150mg capsules (Lexon (UK) Ltd)
amp,18191411000001104,,Dalacin C 150mg capsules (Mawdsley-Brooks & Company Ltd)
amp,3668311000001100,0501060D0BBABAB,Dalacin C 150mg capsules (Pfizer Ltd)
amp,14216311000001104,,Dalacin C 150mg capsules (Sigma Pharmaceuticals Plc)
amp,16078411000001103,,Dalacin C 150mg capsules (Waymade Healthcare Plc)
amp,3956511000001100,0501060D0BBAAAA,Dalacin C 75mg capsules (Pfizer Ltd)
amp,4348911000001104,0501060E0BBAAAA,Dalacin C Phosphate 300mg/2ml solution for injection ampoules (Pfizer Ltd)
amp,7816711000001103,0501060E0BBABAB,Dalacin C Phosphate 600mg/4ml solution for injection ampoules (Pfizer Ltd)
amp,18055611000001101,,Dalacin T 1% topical lotion (Lexon (UK) Ltd)
amp,17340611000001104,,Dalacin T 1% topical lotion (Mawdsley-Brooks & Company Ltd)
amp,883611000001100,1306010F0BBABAB,Dalacin T 1% topical lotion (Pfizer Ltd)
amp,14216711000001100,,Dalacin T 1% topical lotion (Sigma Pharmaceuticals Plc)
amp,10520811000001107,,Dalacin T 1% topical lotion (Waymade Healthcare Plc)
amp,13862311000001108,,Dalacin T 1% topical solution (DE Pharmaceuticals)
amp,5286911000001107,,Dalacin T 1% topical solution (Dowelhurst Ltd)
amp,18055411000001104,,Dalacin T 1% topical solution (Lexon (UK) Ltd)
amp,17340811000001100,,Dalacin T 1% topical solution (Mawdsley-Brooks & Company Ltd)
amp,18247211000001103,,Dalacin T 1% topical solution (Necessity Supplies Ltd)
amp,877111000001107,1306010F0BBAAAA,Dalacin T 1% topical solution (Pfizer Ltd)
amp,14218711000001101,,Dalacin T 1% topical solution (Sigma Pharmaceuticals Plc)
amp,5267811000001103,,Dalacin T 1% topical solution (Waymade Healthcare Plc)
amp,35047211000001102,0501070Y0AAAAAA,Daptomycin 350mg powder for solution for infusion vials (Accord Healthcare Ltd)
amp,36531611000001105,0501070Y0AAAAAA,Daptomycin 350mg powder for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd)
amp,38972411000001103,0501070Y0AAAAAA,Daptomycin 350mg powder for solution for infusion vials (Panpharma UK Ltd)
amp,39840911000001100,0501070Y0AAAAAA,Daptomycin 350mg powder for solution for infusion vials (Pfizer Ltd)
amp,35047711000001109,0501070Y0AAABAB,Daptomycin 500mg powder for solution for infusion vials (Accord Healthcare Ltd)
amp,36531811000001109,0501070Y0AAABAB,Daptomycin 500mg powder for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd)
amp,38973711000001101,0501070Y0AAABAB,Daptomycin 500mg powder for solution for infusion vials (Panpharma UK Ltd)
amp,39841211000001103,0501070Y0AAABAB,Daptomycin 500mg powder for solution for infusion vials (Pfizer Ltd)
amp,13613311000001108,0501030F0AAAAAA,Demeclocycline 150mg capsules (A A H Pharmaceuticals Ltd)
amp,13385911000001100,0501030F0AAAAAA,Demeclocycline 150mg capsules (Advanz Pharma)
amp,13479311000001102,0501030F0AAAAAA,Demeclocycline 150mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,40323511000001103,,Demeclocycline 150mg capsules (Dawa Ltd)
amp,27808811000001108,0501030F0AAAIAI,Demeclocycline 150mg tablets (Imported (United States))
amp,34802411000001103,0501030F0AAAIAI,Demeclocycline 150mg tablets (Special Order)
amp,11697011000001109,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral solution (Special Order)
amp,11696711000001108,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral suspension (Special Order)
amp,11697611000001102,0501030F0AAAFAF,Demeclocycline 300mg/5ml oral solution (Special Order)
amp,11697311000001107,0501030F0AAAFAF,Demeclocycline 300mg/5ml oral suspension (Special Order)
amp,11698211000001100,0501030F0AAAHAH,Demeclocycline 75mg/5ml oral solution (Special Order)
amp,11697911000001108,0501030F0AAAHAH,Demeclocycline 75mg/5ml oral suspension (Special Order)
amp,2852111000001109,0501030I0BHAAAB,Demix 100 capsules (Ashbourne Pharmaceuticals Ltd)
amp,2848211000001104,0501030I0BHABAA,Demix 50 capsules (Ashbourne Pharmaceuticals Ltd)
amp,4576511000001108,1203020P0BBAAAA,Dentomycin 2% dental gel (Henry Schein Ltd)
amp,16511000001106,1304000G0BBAFCA,Dermovate-NN cream (Chemidex Pharma Ltd)
amp,505511000001102,1304000G0BBAGCB,Dermovate-NN ointment (Chemidex Pharma Ltd)
amp,20540311000001100,0501070ACBBAAAA,Dificlir 200mg tablets (Tillotts Pharma UK Ltd)
amp,10455311000001103,,Doxycyclin-ratiopharm SF 100mg/5ml solution for injection ampoules (Imported (Germany))
amp,2850911000001108,0501030I0AAABAB,Doxycycline 100mg capsules (A A H Pharmaceuticals Ltd)
amp,2851411000001109,0501030I0AAABAB,Doxycycline 100mg capsules (Accord Healthcare Ltd)
amp,2854311000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,11404211000001106,0501030I0AAABAB,Doxycycline 100mg capsules (Almus Pharmaceuticals Ltd)
amp,2851811000001106,0501030I0AAABAB,Doxycycline 100mg capsules (Approved Prescription Services Ltd)
amp,10405211000001103,0501030I0AAABAB,Doxycycline 100mg capsules (Arrow Generics Ltd)
amp,23880711000001109,0501030I0AAABAB,Doxycycline 100mg capsules (DE Pharmaceuticals)
amp,37896911000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Dawa Ltd)
amp,14161611000001103,0501030I0AAABAB,Doxycycline 100mg capsules (Healthcare Pharma Ltd)
amp,2852511000001100,0501030I0AAABAB,Doxycycline 100mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,2853211000001109,0501030I0AAABAB,Doxycycline 100mg capsules (Kent Pharma (UK) Ltd)
amp,30123211000001107,0501030I0AAABAB,Doxycycline 100mg capsules (Mawdsley-Brooks & Company Ltd)
amp,38877111000001100,0501030I0AAABAB,Doxycycline 100mg capsules (Medihealth (Northern) Ltd)
amp,2852911000001107,0501030I0AAABAB,Doxycycline 100mg capsules (Mylan)
amp,17894811000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Phoenix Healthcare Distribution Ltd)
amp,15083411000001100,0501030I0AAABAB,Doxycycline 100mg capsules (Sigma Pharmaceuticals Plc)
amp,10724511000001104,0501030I0AAABAB,Doxycycline 100mg capsules (Teva UK Ltd)
amp,2852311000001106,0501030I0AAABAB,Doxycycline 100mg capsules (The Boots Company Plc)
amp,21933411000001101,0501030I0AAABAB,Doxycycline 100mg capsules (Waymade Healthcare Plc)
amp,38250911000001106,0501030I0AAALAL,Doxycycline 100mg tablets (Ennogen Pharma Ltd)
amp,32874411000001105,0501030I0AAAKAK,Doxycycline 100mg/5ml oral suspension (Special Order)
amp,2847611000001101,0501030I0AAAAAA,Doxycycline 50mg capsules (A A H Pharmaceuticals Ltd)
amp,2847811000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (Accord Healthcare Ltd)
amp,2849911000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,11403911000001104,0501030I0AAAAAA,Doxycycline 50mg capsules (Almus Pharmaceuticals Ltd)
amp,10405011000001108,0501030I0AAAAAA,Doxycycline 50mg capsules (Arrow Generics Ltd)
amp,23881111000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (DE Pharmaceuticals)
amp,37897811000001106,0501030I0AAAAAA,Doxycycline 50mg capsules (Dawa Ltd)
amp,14201611000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Healthcare Pharma Ltd)
amp,2848611000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,2849111000001103,0501030I0AAAAAA,Doxycycline 50mg capsules (Kent Pharma (UK) Ltd)
amp,37071111000001104,0501030I0AAAAAA,Doxycycline 50mg capsules (Mawdsley-Brooks & Company Ltd)
amp,38877411000001105,0501030I0AAAAAA,Doxycycline 50mg capsules (Medihealth (Northern) Ltd)
amp,7432211000001109,0501030I0AAAAAA,Doxycycline 50mg capsules (Mylan)
amp,17894611000001103,0501030I0AAAAAA,Doxycycline 50mg capsules (Phoenix Healthcare Distribution Ltd)
amp,29836111000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Sigma Pharmaceuticals Plc)
amp,2848011000001109,0501030I0AAAAAA,Doxycycline 50mg capsules (Teva UK Ltd)
amp,2848411000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (The Boots Company Plc)
amp,21933211000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Waymade Healthcare Plc)
amp,8458111000001109,0501030I0AAAHAH,Doxycycline 50mg/5ml oral solution (Special Order)
amp,8459211000001108,0501030I0AAAHAH,Doxycycline 50mg/5ml oral suspension (Special Order)
amp,10727411000001108,,Doxyhexal SF 100mg/5ml solution for injection ampoules (Imported (Germany))
amp,2853411000001108,0501030I0BCAAAB,Doxylar 100mg capsules (Sandoz Ltd)
amp,2849311000001101,0501030I0BCABAA,Doxylar 50mg capsules (Sandoz Ltd)
amp,38129811000001108,,Duac Once Daily gel (3% and 1%) (DE Pharmaceuticals)
amp,37397011000001103,,Duac Once Daily gel (3% and 1%) (Mawdsley-Brooks & Company Ltd)
amp,37631311000001105,,Duac Once Daily gel (3% and 1%) (Pilsco Ltd)
amp,22554311000001103,1306010Y0BBABAB,Duac Once Daily gel (3% and 1%) (Stiefel Laboratories (UK) Ltd)
amp,16563311000001109,,Duac Once Daily gel (5% and 1%) (Mawdsley-Brooks & Company Ltd)
amp,5373811000001108,1306010Y0BBAAAA,Duac Once Daily gel (5% and 1%) (Stiefel Laboratories (UK) Ltd)
amp,15656211000001107,0501030Z0BBAAAA,Efracea 40mg modified-release capsules (Galderma (UK) Ltd)
amp,28920911000001107,,Efracea 40mg modified-release capsules (Waymade Healthcare Plc)
amp,9220911000001108,,Endurance Gentamicin cement 20g sachets (Depuy International Ltd)
amp,9221311000001102,,Endurance Gentamicin cement 40g sachets (Depuy International Ltd)
amp,3678811000001102,1306010I0BEAAAD,Eryacne 2 gel (Galderma (UK) Ltd)
amp,3678511000001100,1306010I0BEABAE,Eryacne 4 gel (Galderma (UK) Ltd)
amp,759811000001108,0501050C0BCAAAK,Erymax 250mg gastro-resistant capsules (Teva UK Ltd)
amp,274611000001103,0501050N0BBAAAA,Erythrocin 250 tablets (Advanz Pharma)
amp,37369311000001108,,Erythrocin 250 tablets (CST Pharma Ltd)
amp,30611000001101,0501050N0BBABAB,Erythrocin 500 tablets (Advanz Pharma)
amp,37369811000001104,,Erythrocin 500 tablets (CST Pharma Ltd)
amp,13875411000001102,,Erythrocin 500 tablets (DE Pharmaceuticals)
amp,5541711000001100,,Erythrocin 500 tablets (Dowelhurst Ltd)
amp,18056411000001108,,Erythrocin 500 tablets (Lexon (UK) Ltd)
amp,17503311000001109,,Erythrocin 500 tablets (Mawdsley-Brooks & Company Ltd)
amp,18257211000001100,,Erythrocin 500 tablets (Necessity Supplies Ltd)
amp,14222611000001101,,Erythrocin 500 tablets (Sigma Pharmaceuticals Plc)
amp,16544311000001103,,Erythrocin 500 tablets (Stephar (U.K.) Ltd)
amp,22878811000001100,,Erythrocin 500 tablets (Waymade Healthcare Plc)
amp,4693611000001103,0501050K0BBAAAA,Erythrocin IV lactobionate 1g powder for solution for infusion vials (Advanz Pharma)
amp,17628011000001101,0501050N0BCAAAA,Erythrolar 250mg tablets (Ennogen Pharma Ltd)
amp,17627611000001109,0501050N0BCABAB,Erythrolar 500mg tablets (Ennogen Pharma Ltd)
amp,10637111000001105,1103010I0BCAAAA,Erythromycin 0.5% Ophthalmic Ointment (Imported (United States))
amp,22456611000001107,1103010I0AAAAAA,Erythromycin 0.5% eye ointment (Special Order)
amp,4692411000001105,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (A A H Pharmaceuticals Ltd)
amp,29948711000001107,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (Advanz Pharma)
amp,4693311000001108,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (Alliance Healthcare (Distribution) Ltd)
amp,4693011000001105,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (Hospira UK Ltd)
amp,33737411000001107,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (Panpharma UK Ltd)
amp,36542711000001107,0501050K0AAAAAA,Erythromycin 1g powder for solution for infusion vials (Stragen UK Ltd)
amp,482311000001107,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)
amp,20962611000001108,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Actavis UK Ltd)
amp,258211000001108,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)
amp,10406211000001109,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Arrow Generics Ltd)
amp,10139811000001105,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Kent Pharma (UK) Ltd)
amp,17902011000001107,,Erythromycin 250mg gastro-resistant capsules (Phoenix Healthcare Distribution Ltd)
amp,9563611000001105,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Teva UK Ltd)
amp,21935011000001106,,Erythromycin 250mg gastro-resistant capsules (Waymade Healthcare Plc)
amp,766711000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
amp,89511000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Abbott Laboratories Ltd)
amp,689511000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Accord Healthcare Ltd)
amp,789411000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
amp,9795911000001100,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd)
amp,10406411000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Arrow Generics Ltd)
amp,24389111000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Bristol Laboratories Ltd)
amp,23903911000001107,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (DE Pharmaceuticals)
amp,11020911000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,35996611000001100,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Ennogen Pharma Ltd)
amp,32800711000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
amp,654811000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
amp,687011000001109,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
amp,30825911000001105,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
amp,38889811000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Medihealth (Northern) Ltd)
amp,19733011000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Medreich Plc)
amp,19191611000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Milpharm Ltd)
amp,126311000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Mylan)
amp,38073211000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Noumed Life Sciences Ltd)
amp,17903711000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)
amp,7211000001107,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Ranbaxy (UK) Ltd)
amp,4330011000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sandoz Ltd)
amp,29856311000001102,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)
amp,17198711000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sovereign Medical Ltd)
amp,18281911000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Strides Pharma UK Ltd)
amp,919211000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Teva UK Ltd)
amp,24099111000001103,,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc)
amp,21976211000001109,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc)
amp,18499311000001109,1306010I0AAAEAE,Erythromycin 4% gel (Special Order)
amp,682211000001102,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)
amp,838411000001100,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Actavis UK Ltd)
amp,468911000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)
amp,23902711000001102,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (DE Pharmaceuticals)
amp,10307311000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Focus Pharmaceuticals Ltd)
amp,469911000001101,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Kent Pharma (UK) Ltd)
amp,38889611000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Medihealth (Northern) Ltd)
amp,17902311000001105,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)
amp,13620311000001107,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Pinewood Healthcare)
amp,231611000001103,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sandoz Ltd)
amp,29852211000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc)
amp,21935211000001101,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Waymade Healthcare Plc)
amp,481911000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
amp,10060511000001100,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Abbott Laboratories Ltd)
amp,580111000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
amp,23903311000001106,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (DE Pharmaceuticals)
amp,10307511000001103,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)
amp,2411000001108,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)
amp,840611000001104,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)
amp,30125811000001107,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)
amp,38890211000001101,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)
amp,549711000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mylan)
amp,17902611000001100,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)
amp,13620911000001108,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Pinewood Healthcare)
amp,29851811000001101,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)
amp,173511000001103,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Teva UK Ltd)
amp,21975611000001101,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc)
amp,563411000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)
amp,398811000001108,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Actavis UK Ltd)
amp,816211000001107,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)
amp,23902911000001100,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (DE Pharmaceuticals)
amp,10307711000001108,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Focus Pharmaceuticals Ltd)
amp,79111000001102,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)
amp,38890011000001106,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Medihealth (Northern) Ltd)
amp,17902811000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)
amp,13620511000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Pinewood Healthcare)
amp,103911000001104,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sandoz Ltd)
amp,29856111000001104,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc)
amp,21975211000001103,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Waymade Healthcare Plc)
amp,177211000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
amp,10060711000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Abbott Laboratories Ltd)
amp,364011000001109,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
amp,23903511000001100,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (DE Pharmaceuticals)
amp,10308011000001107,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)
amp,273611000001101,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)
amp,506011000001101,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)
amp,30810111000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)
amp,38890411000001102,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)
amp,784711000001108,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mylan)
amp,17903011000001103,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)
amp,13621111000001104,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Pinewood Healthcare)
amp,29852611000001106,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)
amp,592611000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd)
amp,21975811000001102,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc)
amp,32506411000001108,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,37376611000001104,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (DE Pharmaceuticals)
amp,32163811000001106,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (Dawa Ltd)
amp,37149211000001103,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (P.I.E. Pharma Ltd)
amp,17899311000001109,,Erythromycin ethyl succinate 500mg tablets (Sigma Pharmaceuticals Plc)
amp,348611000001104,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd)
amp,889511000001102,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Actavis UK Ltd)
amp,845911000001101,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)
amp,23903111000001109,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (DE Pharmaceuticals)
amp,10308311000001105,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Focus Pharmaceuticals Ltd)
amp,237511000001108,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharma (UK) Ltd)
amp,17903311000001100,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)
